time,open,high,low,close,tick_volume,spread,real_volume
2024-06-13 04:00:00,2320.85,2321.58,2308.19,2311.85,14424,5,0
2024-06-13 08:00:00,2311.88,2318.6,2308.99,2315.63,14751,5,0
2024-06-13 12:00:00,2315.61,2326.67,2304.05,2323.47,16892,5,0
2024-06-13 16:00:00,2323.33,2324.78,2295.67,2299.34,21043,5,0
2024-06-13 20:00:00,2299.36,2304.97,2299.17,2303.85,9973,5,0
2024-06-14 00:00:00,2304.18,2305.71,2301.62,2304.96,4404,5,0
2024-06-14 04:00:00,2304.98,2308.63,2303.13,2305.97,12787,5,0
2024-06-14 08:00:00,2305.94,2321.68,2305.6,2317.41,16086,5,0
2024-06-14 12:00:00,2317.44,2336.59,2315.23,2330.44,18613,5,0
2024-06-14 16:00:00,2330.37,2335.51,2324.1,2328.89,21003,5,0
2024-06-14 20:00:00,2328.87,2335.6,2328.55,2332.6,9731,5,0
2024-06-17 00:00:00,2331.47,2332.87,2325.29,2326.47,5891,5,0
2024-06-17 04:00:00,2326.51,2328.96,2321.58,2323.7,13307,5,0
2024-06-17 08:00:00,2323.68,2323.7,2315.52,2321.35,15779,5,0
2024-06-17 12:00:00,2321.36,2322.6,2316.89,2319.67,15331,5,0
2024-06-17 16:00:00,2319.66,2327.59,2310.03,2316.97,18397,5,0
2024-06-17 20:00:00,2316.97,2320.77,2313.31,2318.96,9942,5,0
2024-06-18 00:00:00,2319.05,2325.63,2319.05,2324.18,4634,5,0
2024-06-18 04:00:00,2324.25,2325.69,2319.3,2322.64,12942,5,0
2024-06-18 08:00:00,2322.63,2323.8,2310.8,2311.25,15145,5,0
2024-06-18 12:00:00,2311.25,2324.24,2306.64,2313.96,14371,5,0
2024-06-18 16:00:00,2313.94,2330.77,2313.77,2330.29,19933,5,0
2024-06-18 20:00:00,2330.37,2333.11,2327.53,2329.34,9383,5,0
2024-06-19 00:00:00,2329.3,2330.32,2327.46,2329.54,3992,5,0
2024-06-19 04:00:00,2329.53,2331.78,2326.58,2328.02,10576,5,0
2024-06-19 08:00:00,2328.03,2335.06,2326.85,2332.61,12193,5,0
2024-06-19 12:00:00,2332.62,2332.94,2325.29,2328.36,12197,5,0
2024-06-19 16:00:00,2328.41,2331.47,2323.92,2329.44,12300,5,0
2024-06-19 20:00:00,2329.4,2330.99,2327.98,2327.98,2058,5,0
2024-06-20 00:00:00,2329.07,2330.86,2327.81,2329.76,3929,5,0
2024-06-20 04:00:00,2329.83,2340.94,2329.83,2340.5,13429,5,0
2024-06-20 08:00:00,2340.48,2345.67,2332.7,2333.34,15593,5,0
2024-06-20 12:00:00,2333.33,2343.58,2331.66,2338.57,13905,5,0
2024-06-20 16:00:00,2339.02,2365.46,2336.71,2356.39,21047,5,0
2024-06-20 20:00:00,2356.4,2361.06,2354.64,2360.02,9347,5,0
2024-06-21 00:00:00,2360.71,2364.86,2358.18,2364.12,5735,6,0
2024-06-21 04:00:00,2364.12,2364.16,2357.13,2362.98,11541,5,0
2024-06-21 08:00:00,2362.95,2368.13,2355.14,2365.32,15688,5,0
2024-06-21 12:00:00,2365.31,2368.73,2360.47,2360.7,15805,5,0
2024-06-21 16:00:00,2360.42,2363.79,2323.31,2324.74,21951,5,0
2024-06-21 20:00:00,2324.75,2325.12,2316.7,2321.42,11204,5,0
2024-06-24 00:00:00,2321.36,2322.93,2317.73,2320.97,6297,7,0
2024-06-24 04:00:00,2320.97,2326.68,2319.05,2324.48,13982,5,0
2024-06-24 08:00:00,2324.48,2332.8,2321.46,2330.59,15772,5,0
2024-06-24 12:00:00,2330.59,2330.98,2320.83,2327.64,17620,5,0
2024-06-24 16:00:00,2327.62,2333.8,2325.92,2331.68,18554,5,0
2024-06-24 20:00:00,2331.68,2334.68,2330.63,2334.43,9407,5,0
2024-06-25 00:00:00,2334.29,2334.6,2328.26,2330.07,4009,5,0
2024-06-25 04:00:00,2330.07,2330.93,2322.78,2327.47,12352,5,0
2024-06-25 08:00:00,2327.47,2330.51,2322.94,2329.68,14029,5,0
2024-06-25 12:00:00,2329.47,2337.13,2324.07,2324.17,14521,5,0
2024-06-25 16:00:00,2324.13,2328.19,2315.54,2317.84,18604,5,0
2024-06-25 20:00:00,2317.79,2320.63,2316.84,2319.51,8885,5,0
2024-06-26 00:00:00,2319.35,2323.72,2317.81,2318.43,5619,5,0
2024-06-26 04:00:00,2318.37,2321.72,2310.65,2316.82,13448,5,0
2024-06-26 08:00:00,2316.82,2318.2,2309.74,2315.7,15403,5,0
2024-06-26 12:00:00,2315.74,2318.41,2304.46,2310.13,16860,5,0
2024-06-26 16:00:00,2310.06,2311.6,2293.67,2299.71,19896,5,0
2024-06-26 20:00:00,2299.74,2302.99,2296.97,2298.06,10431,5,0
2024-06-27 00:00:00,2298.36,2300.19,2296.75,2299.04,4816,5,0
2024-06-27 04:00:00,2299.04,2301.14,2296.83,2300.51,11077,5,0
2024-06-27 08:00:00,2300.51,2308.41,2296.54,2307.63,14006,5,0
2024-06-27 12:00:00,2307.6,2325.59,2307.37,2322.85,14860,5,0
2024-06-27 16:00:00,2322.77,2330.91,2319.54,2325.5,20164,5,0
2024-06-27 20:00:00,2325.47,2328.49,2322.49,2327.48,9462,5,0
2024-06-28 00:00:00,2328.03,2328.3,2321.51,2321.65,3975,5,0
2024-06-28 04:00:00,2321.6,2324.99,2319.06,2321.25,12700,5,0
2024-06-28 08:00:00,2321.25,2331.91,2320.99,2328.78,13325,5,0
2024-06-28 12:00:00,2328.77,2339.29,2327.33,2335.48,15181,5,0
2024-06-28 16:00:00,2335.83,2339.75,2322.88,2329.96,18855,5,0
2024-06-28 20:00:00,2330.02,2332.72,2322.87,2326.4,10145,5,0
2024-07-01 00:00:00,2326.9,2327.58,2322.17,2324.82,5660,5,0
2024-07-01 04:00:00,2324.84,2328.47,2321.44,2323.67,10993,6,0
2024-07-01 08:00:00,2323.67,2329.0,2318.5,2325.87,15048,5,0
2024-07-01 12:00:00,2325.85,2338.53,2325.48,2327.38,15317,5,0
2024-07-01 16:00:00,2327.41,2334.23,2319.31,2328.17,19902,5,0
2024-07-01 20:00:00,2328.17,2332.44,2326.77,2331.72,9083,5,0
2024-07-02 00:00:00,2331.75,2333.95,2331.16,2333.02,3747,5,0
2024-07-02 04:00:00,2333.08,2334.32,2324.89,2327.3,9500,5,0
2024-07-02 08:00:00,2327.29,2332.45,2323.36,2331.19,13906,5,0
2024-07-02 12:00:00,2331.21,2331.95,2319.12,2327.47,15401,5,0
2024-07-02 16:00:00,2327.43,2336.78,2321.01,2322.86,19334,5,0
2024-07-02 20:00:00,2322.86,2331.31,2322.11,2329.35,8290,5,0
2024-07-03 00:00:00,2329.55,2332.18,2328.99,2330.28,3421,5,0
2024-07-03 04:00:00,2330.29,2335.3,2326.82,2334.48,9342,5,0
2024-07-03 08:00:00,2334.49,2347.58,2332.0,2344.66,15180,5,0
2024-07-03 12:00:00,2344.67,2356.12,2342.15,2350.44,15795,5,0
2024-07-03 16:00:00,2350.46,2364.92,2347.65,2356.64,20590,5,0
2024-07-03 20:00:00,2356.59,2360.83,2353.67,2356.07,6999,5,0
2024-07-04 00:00:00,2356.17,2359.64,2355.26,2358.62,3835,5,0
2024-07-04 04:00:00,2358.61,2362.52,2357.16,2358.61,9797,5,0
2024-07-04 08:00:00,2358.57,2359.64,2350.64,2358.84,11229,5,0
2024-07-04 12:00:00,2358.85,2360.43,2355.69,2357.79,8348,5,0
2024-07-04 16:00:00,2357.79,2361.87,2355.44,2357.85,11242,5,0
2024-07-04 20:00:00,2357.85,2357.93,2356.05,2356.1,1119,5,0
2024-07-05 00:00:00,2357.21,2359.02,2354.2,2358.87,4487,6,0
2024-07-05 04:00:00,2358.88,2364.71,2356.93,2363.99,11874,5,0
2024-07-05 08:00:00,2364.0,2368.02,2362.28,2366.42,13706,5,0
2024-07-05 12:00:00,2366.43,2376.0,2352.3,2372.16,15229,5,0
2024-07-05 16:00:00,2372.15,2388.34,2370.72,2386.44,21280,5,0
2024-07-05 20:00:00,2386.53,2392.91,2384.6,2391.06,12045,5,0
2024-07-08 00:00:00,2386.21,2390.19,2384.58,2386.69,6108,7,0
2024-07-08 04:00:00,2386.7,2391.13,2380.79,2384.97,12387,5,0
2024-07-08 08:00:00,2385.04,2386.81,2371.96,2372.81,15321,5,0
2024-07-08 12:00:00,2372.91,2377.54,2368.33,2372.78,14186,5,0
2024-07-08 16:00:00,2372.72,2379.56,2351.14,2358.68,19360,5,0
2024-07-08 20:00:00,2358.67,2359.84,2354.89,2359.09,8716,5,0
2024-07-09 00:00:00,2359.35,2363.66,2358.5,2361.88,4503,5,0
2024-07-09 04:00:00,2362.02,2368.77,2360.5,2367.37,12554,5,0
2024-07-09 08:00:00,2367.3,2368.37,2358.26,2361.67,13187,5,0
2024-07-09 12:00:00,2361.67,2365.57,2356.14,2360.21,13983,6,0
2024-07-09 16:00:00,2360.2,2371.33,2349.29,2357.5,21001,5,0
2024-07-09 20:00:00,2357.5,2365.56,2357.5,2363.73,9547,5,0
2024-07-10 00:00:00,2364.12,2366.5,2362.19,2364.74,4032,5,0
2024-07-10 04:00:00,2364.73,2370.16,2363.33,2367.78,12539,5,0
2024-07-10 08:00:00,2367.78,2374.96,2367.18,2372.85,13029,5,0
2024-07-10 12:00:00,2372.85,2381.82,2371.7,2377.76,11882,5,0
2024-07-10 16:00:00,2377.77,2386.61,2374.0,2377.86,17650,5,0
2024-07-10 20:00:00,2377.86,2378.55,2369.85,2371.26,9626,5,0
2024-07-11 00:00:00,2371.03,2374.43,2370.44,2374.24,3728,5,0
2024-07-11 04:00:00,2374.21,2382.5,2373.1,2381.94,11043,5,0
2024-07-11 08:00:00,2382.01,2384.1,2378.49,2381.51,13367,5,0
2024-07-11 12:00:00,2381.4,2409.66,2379.05,2406.38,14701,5,0
2024-07-11 16:00:00,2407.07,2424.54,2395.81,2411.66,22322,5,0
2024-07-11 20:00:00,2411.65,2418.67,2410.03,2415.3,11181,5,0
2024-07-12 00:00:00,2415.29,2416.23,2411.03,2412.0,7694,5,0
2024-07-12 04:00:00,2412.01,2414.24,2406.68,2408.57,12662,5,0
2024-07-12 08:00:00,2408.66,2410.1,2400.35,2407.54,16368,5,0
2024-07-12 12:00:00,2407.41,2408.32,2391.44,2397.93,16145,5,0
2024-07-12 16:00:00,2397.94,2416.92,2396.83,2415.94,19888,5,0
2024-07-12 20:00:00,2415.94,2418.17,2411.06,2411.59,9085,5,0
2024-07-15 00:00:00,2411.51,2415.37,2405.69,2408.56,7019,5,0
2024-07-15 04:00:00,2408.47,2413.38,2404.98,2411.47,12369,5,0
2024-07-15 08:00:00,2411.46,2413.95,2401.32,2412.04,16400,5,0
2024-07-15 12:00:00,2411.99,2420.86,2407.73,2414.86,16772,5,0
2024-07-15 16:00:00,2414.79,2439.67,2411.53,2430.36,20931,5,0
2024-07-15 20:00:00,2430.15,2430.15,2419.68,2422.23,11692,5,0
2024-07-16 00:00:00,2422.14,2422.88,2420.01,2421.21,5128,5,0
2024-07-16 04:00:00,2421.21,2431.51,2421.21,2429.37,13593,5,0
2024-07-16 08:00:00,2429.35,2439.41,2428.18,2436.55,16846,5,0
2024-07-16 12:00:00,2436.55,2444.02,2429.41,2432.68,17393,5,0
2024-07-16 16:00:00,2432.53,2465.25,2430.99,2459.17,21540,5,0
2024-07-16 20:00:00,2459.15,2469.65,2458.75,2468.69,11427,5,0
2024-07-17 00:00:00,2468.66,2473.28,2466.21,2468.76,6864,5,0
2024-07-17 04:00:00,2468.75,2482.36,2464.02,2467.83,17408,5,0
2024-07-17 08:00:00,2467.83,2478.77,2461.91,2474.88,28507,5,0
2024-07-17 12:00:00,2474.9,2476.28,2466.59,2473.33,37163,5,0
2024-07-17 16:00:00,2473.32,2483.54,2452.73,2455.5,60038,5,0
2024-07-17 20:00:00,2455.51,2460.28,2451.36,2458.66,22856,5,0
2024-07-18 00:00:00,2458.51,2461.79,2457.29,2458.77,10782,5,0
2024-07-18 04:00:00,2458.77,2468.9,2457.5,2465.17,27089,5,0
2024-07-18 08:00:00,2465.16,2474.8,2464.52,2465.89,32360,8,0
2024-07-18 12:00:00,2465.92,2468.73,2461.47,2463.91,31898,5,0
2024-07-18 16:00:00,2463.92,2469.8,2455.72,2456.08,52227,5,0
2024-07-18 20:00:00,2456.07,2457.44,2440.23,2445.08,27070,5,0
2024-07-19 00:00:00,2445.65,2445.67,2426.15,2434.26,11885,5,0
2024-07-19 04:00:00,2434.28,2434.48,2420.33,2425.4,31694,5,0
2024-07-19 08:00:00,2425.41,2426.05,2412.82,2420.35,37371,33,0
2024-07-19 12:00:00,2420.35,2421.0,2401.5,2403.61,35829,33,0
2024-07-19 16:00:00,2403.6,2408.31,2393.71,2399.53,48767,33,0
2024-07-19 20:00:00,2399.56,2400.69,2395.54,2400.3,20068,5,0
2024-07-22 00:00:00,2401.79,2411.86,2400.64,2407.76,11685,5,0
2024-07-22 04:00:00,2407.78,2412.04,2403.1,2405.51,28088,5,0
2024-07-22 08:00:00,2405.49,2407.25,2398.87,2400.76,34425,5,0
2024-07-22 12:00:00,2400.76,2408.27,2388.7,2394.21,31183,5,0
2024-07-22 16:00:00,2394.09,2400.03,2383.71,2392.94,44848,33,0
2024-07-22 20:00:00,2392.95,2399.93,2391.7,2396.35,17410,5,0
2024-07-23 00:00:00,2396.71,2400.16,2394.69,2399.83,7783,5,0
2024-07-23 04:00:00,2399.84,2403.88,2395.73,2396.41,30077,5,0
2024-07-23 08:00:00,2396.41,2407.02,2388.17,2403.92,36356,33,0
2024-07-23 12:00:00,2403.91,2411.91,2403.06,2405.36,33648,33,0
2024-07-23 16:00:00,2405.34,2407.55,2399.45,2405.21,41950,5,0
2024-07-23 20:00:00,2405.21,2409.88,2402.53,2409.62,18900,5,0
2024-07-24 00:00:00,2408.65,2410.1,2407.76,2408.17,6149,5,0
2024-07-24 04:00:00,2408.18,2418.28,2404.88,2417.76,32798,33,0
2024-07-24 08:00:00,2417.75,2419.1,2410.6,2411.7,30276,6,0
2024-07-24 12:00:00,2411.7,2421.89,2409.7,2421.32,30095,5,0
2024-07-24 16:00:00,2421.35,2431.9,2413.51,2418.95,50250,33,0
2024-07-24 20:00:00,2418.95,2419.47,2396.72,2397.23,29890,5,0
2024-07-25 00:00:00,2397.05,2401.11,2392.92,2396.99,15724,5,0
2024-07-25 04:00:00,2396.99,2399.97,2366.66,2377.53,47693,33,0
2024-07-25 08:00:00,2377.53,2378.65,2365.74,2374.6,43141,33,0
2024-07-25 12:00:00,2374.59,2382.4,2362.68,2371.04,43626,33,0
2024-07-25 16:00:00,2371.02,2376.23,2357.43,2362.55,59852,5,0
2024-07-25 20:00:00,2362.55,2365.38,2352.97,2364.49,31259,5,0
2024-07-26 00:00:00,2364.05,2365.31,2361.96,2362.61,10061,5,0
2024-07-26 04:00:00,2362.61,2379.18,2355.7,2369.73,36009,33,0
2024-07-26 08:00:00,2369.74,2375.19,2365.12,2372.85,34146,33,0
2024-07-26 12:00:00,2372.87,2378.94,2370.19,2377.4,31893,5,0
2024-07-26 16:00:00,2377.43,2390.68,2373.98,2389.06,49638,5,0
2024-07-26 20:00:00,2389.06,2389.09,2381.04,2387.34,20851,5,0
2024-07-29 00:00:00,2388.7,2403.05,2387.15,2399.94,15321,5,0
2024-07-29 04:00:00,2399.92,2402.39,2388.59,2394.79,31597,5,0
2024-07-29 08:00:00,2394.79,2396.13,2386.85,2390.23,33204,5,0
2024-07-29 12:00:00,2390.23,2395.29,2385.36,2393.74,30284,5,0
2024-07-29 16:00:00,2393.75,2396.62,2369.54,2378.02,46798,5,0
2024-07-29 20:00:00,2378.1,2385.34,2376.82,2383.5,22058,5,0
2024-07-30 00:00:00,2383.83,2384.83,2380.11,2381.73,7328,5,0
2024-07-30 04:00:00,2381.74,2388.22,2376.36,2386.26,27662,5,0
2024-07-30 08:00:00,2386.26,2391.9,2385.96,2389.33,31669,5,0
2024-07-30 12:00:00,2389.3,2392.3,2385.67,2386.43,24956,5,0
2024-07-30 16:00:00,2386.44,2400.18,2383.33,2399.71,53852,5,0
2024-07-30 20:00:00,2399.77,2412.64,2399.77,2410.92,29406,5,0
2024-07-31 00:00:00,2410.98,2411.1,2407.81,2408.87,10252,5,0
2024-07-31 04:00:00,2408.86,2421.19,2403.76,2421.08,35616,33,0
2024-07-31 08:00:00,2421.09,2425.4,2415.33,2421.34,39354,33,0
2024-07-31 12:00:00,2421.34,2423.15,2417.22,2420.35,30921,5,0
2024-07-31 16:00:00,2420.33,2428.93,2417.76,2426.9,48325,5,0
2024-07-31 20:00:00,2426.91,2450.8,2421.43,2447.24,46855,5,0
2024-08-01 00:00:00,2448.53,2449.44,2444.21,2447.44,12382,5,0
2024-08-01 04:00:00,2447.34,2458.26,2437.22,2444.12,37320,5,0
2024-08-01 08:00:00,2444.14,2448.75,2433.12,2433.73,41141,33,0
2024-08-01 12:00:00,2433.74,2454.72,2430.12,2450.64,38646,33,0
2024-08-01 16:00:00,2450.64,2462.17,2442.03,2444.36,62069,33,0
2024-08-01 20:00:00,2444.39,2447.54,2434.76,2446.3,36160,5,0
2024-08-02 00:00:00,2446.24,2452.19,2443.78,2448.95,16454,5,0
2024-08-02 04:00:00,2448.94,2460.22,2434.95,2457.77,37414,33,0
2024-08-02 08:00:00,2457.78,2468.35,2457.57,2461.91,41129,33,0
2024-08-02 12:00:00,2461.92,2477.61,2455.32,2472.82,39502,5,0
2024-08-02 16:00:00,2472.77,2474.27,2410.72,2430.36,73286,5,0
2024-08-02 20:00:00,2430.35,2442.34,2422.89,2441.38,31048,5,0
2024-08-05 00:00:00,2444.61,2447.35,2413.82,2422.07,27631,5,0
2024-08-05 04:00:00,2422.04,2458.65,2420.07,2452.61,47155,5,0
2024-08-05 08:00:00,2452.55,2452.56,2422.11,2424.92,57702,33,0
2024-08-05 12:00:00,2425.01,2428.65,2364.06,2374.41,61115,33,0
2024-08-05 16:00:00,2374.46,2412.13,2374.46,2402.94,70650,5,0
2024-08-05 20:00:00,2402.92,2412.91,2400.14,2409.96,38853,5,0
2024-08-06 00:00:00,2410.23,2418.23,2404.32,2415.83,20659,5,0
2024-08-06 04:00:00,2415.82,2417.66,2405.83,2407.95,39959,5,0
2024-08-06 08:00:00,2407.95,2415.34,2394.75,2410.97,50384,33,0
2024-08-06 12:00:00,2411.01,2416.21,2391.7,2392.86,43334,5,0
2024-08-06 16:00:00,2392.91,2403.03,2381.48,2389.91,61886,5,0
2024-08-06 20:00:00,2389.9,2395.87,2386.37,2389.85,32527,5,0
2024-08-07 00:00:00,2391.58,2391.99,2381.01,2386.38,14816,5,0
2024-08-07 04:00:00,2386.45,2394.68,2378.94,2392.7,42437,5,0
2024-08-07 08:00:00,2392.68,2397.5,2387.94,2393.24,38582,5,0
2024-08-07 12:00:00,2393.24,2406.9,2392.34,2403.74,32874,33,0
2024-08-07 16:00:00,2403.75,2404.71,2391.91,2399.64,49330,33,0
2024-08-07 20:00:00,2399.59,2399.6,2381.72,2383.06,33314,5,0
2024-08-08 00:00:00,2381.01,2388.72,2380.95,2385.47,17345,5,0
2024-08-08 04:00:00,2385.47,2396.31,2384.94,2394.25,38939,33,0
2024-08-08 08:00:00,2394.28,2400.62,2392.34,2394.48,38081,33,0
2024-08-08 12:00:00,2394.47,2415.38,2393.73,2407.97,40409,5,0
2024-08-08 16:00:00,2407.98,2424.23,2402.24,2418.0,53164,5,0
2024-08-08 20:00:00,2418.0,2427.53,2415.71,2427.18,26336,5,0
2024-08-09 00:00:00,2427.07,2428.02,2422.49,2423.87,12259,5,0
2024-08-09 04:00:00,2423.87,2428.83,2419.27,2423.78,30744,5,0
2024-08-09 08:00:00,2423.77,2426.92,2416.78,2424.42,32569,33,0
2024-08-09 12:00:00,2424.39,2432.49,2422.63,2429.56,30822,6,0
2024-08-09 16:00:00,2429.56,2435.83,2420.96,2434.38,48762,5,0
2024-08-09 20:00:00,2434.38,2436.93,2427.15,2431.07,20916,5,0
2024-08-12 00:00:00,2429.26,2433.35,2426.71,2428.38,9580,5,0
2024-08-12 04:00:00,2428.39,2433.41,2423.75,2433.28,20891,5,0
2024-08-12 08:00:00,2433.26,2443.72,2429.01,2441.86,28309,5,0
2024-08-12 12:00:00,2441.87,2445.31,2439.57,2444.33,25763,5,0
2024-08-12 16:00:00,2444.35,2466.01,2442.02,2463.03,48709,5,0
2024-08-12 20:00:00,2463.03,2473.16,2461.66,2472.03,21312,5,0
2024-08-13 00:00:00,2471.08,2476.82,2468.37,2472.05,12096,5,0
2024-08-13 04:00:00,2472.06,2473.54,2460.14,2461.92,32676,5,0
2024-08-13 08:00:00,2461.9,2466.05,2458.4,2460.52,29608,5,0
2024-08-13 12:00:00,2460.49,2472.42,2458.85,2467.57,29133,5,0
2024-08-13 16:00:00,2467.58,2475.61,2458.86,2469.39,44393,33,0
2024-08-13 20:00:00,2469.39,2470.19,2462.15,2464.98,18997,5,0
2024-08-14 00:00:00,2465.65,2467.27,2462.87,2465.61,8635,5,0
2024-08-14 04:00:00,2465.59,2472.46,2455.29,2461.79,34454,5,0
2024-08-14 08:00:00,2461.78,2478.58,2459.16,2474.32,31794,33,0
2024-08-14 12:00:00,2474.3,2479.7,2462.38,2468.69,33051,5,0
2024-08-14 16:00:00,2468.69,2469.47,2437.98,2444.09,56747,33,0
2024-08-14 20:00:00,2444.1,2448.29,2440.23,2447.92,22893,5,0
2024-08-15 00:00:00,2447.5,2454.15,2446.51,2450.06,9270,5,0
2024-08-15 04:00:00,2450.04,2455.36,2448.08,2453.3,28477,5,0
2024-08-15 08:00:00,2453.29,2458.67,2450.26,2455.41,29210,5,0
2024-08-15 12:00:00,2455.41,2469.95,2440.94,2440.94,31419,5,0
2024-08-15 16:00:00,2440.99,2459.8,2432.09,2455.6,54553,5,0
2024-08-15 20:00:00,2455.65,2461.52,2453.37,2456.24,23387,5,0
2024-08-16 00:00:00,2455.96,2459.64,2454.28,2458.24,8148,5,0
2024-08-16 04:00:00,2458.38,2459.98,2450.64,2452.63,28047,5,0
2024-08-16 08:00:00,2452.62,2464.37,2451.05,2462.24,29681,7,0
2024-08-16 12:00:00,2462.26,2492.27,2461.14,2491.54,33193,5,0
2024-08-16 16:00:00,2491.53,2499.94,2477.43,2495.78,54915,5,0
2024-08-16 20:00:00,2495.8,2509.61,2492.99,2507.46,26419,5,0
2024-08-19 00:00:00,2508.41,2510.06,2500.26,2501.92,13206,5,0
2024-08-19 04:00:00,2501.94,2505.94,2494.89,2500.54,37321,33,0
2024-08-19 08:00:00,2500.56,2507.09,2499.01,2503.05,35455,5,0
2024-08-19 12:00:00,2503.06,2503.88,2486.42,2491.05,32589,33,0
2024-08-19 16:00:00,2491.08,2507.37,2485.54,2505.59,47999,5,0
2024-08-19 20:00:00,2505.39,2505.73,2500.62,2504.23,16991,5,0
2024-08-20 00:00:00,2503.42,2506.73,2502.04,2504.85,8907,5,0
2024-08-20 04:00:00,2504.85,2508.1,2498.59,2500.73,28450,5,0
2024-08-20 08:00:00,2500.72,2523.0,2497.23,2519.76,36036,33,0
2024-08-20 12:00:00,2519.77,2529.11,2519.74,2526.74,32730,5,0
2024-08-20 16:00:00,2526.8,2531.53,2500.74,2508.95,53588,5,0
2024-08-20 20:00:00,2509.0,2516.79,2506.68,2514.01,17867,5,0
2024-08-21 00:00:00,2513.79,2515.98,2512.38,2513.39,10380,5,0
2024-08-21 04:00:00,2513.48,2519.84,2510.77,2516.06,30270,33,0
2024-08-21 08:00:00,2516.06,2519.47,2506.8,2507.22,29342,5,0
2024-08-21 12:00:00,2507.2,2513.59,2504.36,2510.44,27271,5,0
2024-08-21 16:00:00,2510.45,2512.76,2493.81,2507.0,54731,33,0
2024-08-21 20:00:00,2507.02,2519.04,2506.83,2512.3,26298,5,0
2024-08-22 00:00:00,2511.93,2514.56,2511.13,2513.63,8913,5,0
2024-08-22 04:00:00,2513.63,2514.04,2499.22,2501.83,32494,5,0
2024-08-22 08:00:00,2501.83,2510.48,2500.59,2503.53,32872,5,0
2024-08-22 12:00:00,2503.51,2508.98,2495.19,2500.56,32100,5,0
2024-08-22 16:00:00,2500.57,2501.43,2470.73,2484.15,53012,5,0
2024-08-22 20:00:00,2484.14,2484.75,2478.48,2484.73,23121,5,0
2024-08-23 00:00:00,2484.81,2492.15,2484.33,2489.89,8844,5,0
2024-08-23 04:00:00,2489.89,2494.4,2486.61,2493.32,28980,5,0
2024-08-23 08:00:00,2493.33,2499.84,2490.52,2498.88,28727,5,0
2024-08-23 12:00:00,2498.91,2502.35,2495.51,2501.17,26945,5,0
2024-08-23 16:00:00,2501.18,2518.23,2494.32,2510.16,61881,5,0
2024-08-23 20:00:00,2510.17,2513.11,2507.78,2511.93,23590,5,0
2024-08-26 00:00:00,2511.56,2516.82,2510.89,2513.59,15158,5,0
2024-08-26 04:00:00,2513.61,2515.3,2508.87,2509.51,31469,5,0
2024-08-26 08:00:00,2509.47,2525.65,2508.63,2524.12,31211,5,0
2024-08-26 12:00:00,2524.12,2526.7,2520.81,2523.74,28789,5,0
2024-08-26 16:00:00,2523.74,2526.34,2510.52,2520.08,46138,5,0
2024-08-26 20:00:00,2520.06,2523.24,2515.52,2517.91,19782,5,0
2024-08-27 00:00:00,2518.06,2518.23,2512.8,2513.06,7107,5,0
2024-08-27 04:00:00,2513.09,2514.0,2505.74,2507.23,26842,5,0
2024-08-27 08:00:00,2507.24,2517.43,2503.45,2510.92,34482,33,0
2024-08-27 12:00:00,2510.88,2514.24,2506.8,2509.75,31260,5,0
2024-08-27 16:00:00,2509.72,2520.17,2503.47,2514.32,45335,5,0
2024-08-27 20:00:00,2514.32,2525.84,2513.99,2524.59,21618,5,0
2024-08-28 00:00:00,2524.56,2528.9,2523.78,2524.3,8266,5,0
2024-08-28 04:00:00,2524.24,2524.24,2510.18,2511.43,24654,5,0
2024-08-28 08:00:00,2511.44,2511.6,2503.2,2508.1,36040,33,0
2024-08-28 12:00:00,2508.06,2511.26,2493.55,2500.51,31127,5,0
2024-08-28 16:00:00,2500.53,2510.47,2496.31,2501.82,45132,33,0
2024-08-28 20:00:00,2501.81,2509.5,2500.48,2504.67,21891,5,0
2024-08-29 00:00:00,2504.55,2515.29,2504.37,2512.21,11063,5,0
2024-08-29 04:00:00,2512.2,2518.09,2511.59,2515.81,25074,6,0
2024-08-29 08:00:00,2515.78,2521.13,2513.66,2517.05,32315,33,0
2024-08-29 12:00:00,2517.08,2524.29,2503.55,2509.09,34788,5,0
2024-08-29 16:00:00,2509.08,2526.58,2508.13,2525.17,47807,5,0
2024-08-29 20:00:00,2525.14,2528.6,2520.57,2521.09,22146,5,0
2024-08-30 00:00:00,2521.13,2521.58,2516.65,2517.65,7063,5,0
2024-08-30 04:00:00,2517.66,2519.95,2512.07,2513.27,23653,5,0
2024-08-30 08:00:00,2513.28,2526.63,2512.42,2522.82,30990,6,0
2024-08-30 12:00:00,2522.82,2526.75,2514.89,2519.63,31502,5,0
2024-08-30 16:00:00,2519.58,2519.76,2496.53,2497.62,56490,33,0
2024-08-30 20:00:00,2497.63,2504.64,2494.06,2503.35,25103,5,0
2024-09-02 00:00:00,2502.34,2504.88,2501.05,2501.4,7771,5,0
2024-09-02 04:00:00,2501.38,2504.6,2489.94,2496.84,27399,5,0
2024-09-02 08:00:00,2496.83,2507.18,2495.2,2506.2,28293,5,0
2024-09-02 12:00:00,2506.16,2506.51,2496.94,2501.17,21684,5,0
2024-09-02 16:00:00,2501.17,2502.35,2497.64,2500.41,22482,5,0
2024-09-02 20:00:00,2500.42,2501.18,2498.69,2499.46,2838,5,0
2024-09-03 00:00:00,2499.89,2500.56,2494.93,2495.66,7531,5,0
2024-09-03 04:00:00,2495.64,2496.84,2489.69,2495.87,30502,33,0
