time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 00:00:00,4318.72,4356.0,4318.72,4347.99,40961,4,0
2026-01-02 04:00:00,4347.99,4381.74,4345.03,4380.74,58344,4,0
2026-01-02 08:00:00,4380.74,4397.65,4371.99,4385.55,67924,4,0
2026-01-02 12:00:00,4385.54,4402.31,4362.01,4366.03,76081,4,0
2026-01-02 16:00:00,4366.03,4373.7,4315.03,4323.07,156406,4,0
2026-01-02 20:00:00,4323.07,4333.25,4309.97,4332.35,77666,4,0
2026-01-05 00:00:00,4352.13,4421.34,4343.87,4401.86,84303,4,0
2026-01-05 04:00:00,4401.95,4414.56,4388.61,4412.69,95615,4,0
2026-01-05 08:00:00,4412.67,4438.16,4411.41,4434.85,84058,4,0
2026-01-05 12:00:00,4434.85,4439.88,4396.23,4416.82,103251,4,0
2026-01-05 16:00:00,4416.86,4455.65,4416.86,4443.54,134112,4,0
2026-01-05 20:00:00,4443.5,4449.42,4434.84,4449.0,67458,4,0
2026-01-06 00:00:00,4449.0,4460.12,4427.96,4450.67,61840,4,0
2026-01-06 04:00:00,4450.66,4474.25,4448.66,4452.47,82146,4,0
2026-01-06 08:00:00,4452.52,4475.71,4444.82,4446.39,83372,4,0
2026-01-06 12:00:00,4446.39,4470.45,4442.6,4467.98,80730,4,0
2026-01-06 16:00:00,4467.98,4491.51,4463.08,4489.47,134801,4,0
2026-01-06 20:00:00,4489.47,4497.22,4477.44,4494.64,69411,4,0
2026-01-07 00:00:00,4494.64,4500.42,4461.8,4465.5,60625,4,0
2026-01-07 04:00:00,4465.5,4480.23,4443.27,4454.33,92098,4,0
2026-01-07 08:00:00,4454.33,4474.71,4441.57,4463.37,54565,4,0
2026-01-07 12:00:00,4463.22,4467.91,4427.91,4452.89,72247,4,0
2026-01-07 16:00:00,4452.89,4468.29,4423.48,4452.01,128603,4,0
2026-01-07 20:00:00,4452.01,4461.55,4445.42,4456.15,80977,4,0
2026-01-08 00:00:00,4456.15,4466.37,4441.8,4448.53,53247,4,0
2026-01-08 04:00:00,4448.53,4449.68,4415.67,4425.5,100776,4,0
2026-01-08 08:00:00,4425.49,4439.75,4416.01,4432.65,98620,4,0
2026-01-08 12:00:00,4432.64,4436.03,4407.73,4423.8,92212,4,0
2026-01-08 16:00:00,4423.8,4465.39,4419.16,4463.37,133079,4,0
2026-01-08 20:00:00,4463.37,4479.52,4444.65,4477.8,71454,4,0
2026-01-09 00:00:00,4477.8,4483.92,4452.87,4468.91,57033,4,0
2026-01-09 04:00:00,4468.9,4476.45,4458.24,4468.04,67680,4,0
2026-01-09 08:00:00,4468.06,4477.63,4464.05,4471.18,62780,4,0
2026-01-09 12:00:00,4471.18,4491.9,4458.95,4482.79,76277,4,0
2026-01-09 16:00:00,4482.79,4517.2,4479.33,4484.47,142632,4,0
2026-01-09 20:00:00,4484.45,4511.02,4483.04,4509.13,71735,4,0
2026-01-12 00:00:00,4518.67,4601.17,4512.82,4570.15,92400,4,0
2026-01-12 04:00:00,4570.15,4584.95,4561.84,4580.84,90104,4,0
2026-01-12 08:00:00,4580.84,4599.3,4569.79,4589.07,88708,4,0
2026-01-12 12:00:00,4589.07,4620.32,4578.43,4615.88,84397,4,0
2026-01-12 16:00:00,4615.88,4630.13,4584.92,4616.38,129201,4,0
2026-01-12 20:00:00,4616.38,4618.99,4589.12,4597.17,74445,4,0
2026-01-13 00:00:00,4597.17,4607.74,4575.62,4577.9,65628,4,0
2026-01-13 04:00:00,4577.9,4602.16,4576.67,4592.01,78000,4,0
2026-01-13 08:00:00,4592.01,4597.01,4573.56,4586.15,68571,4,0
